Temp_int_pred
11.25190580078808
11.209230141055883
11.14877041829277
11.16283084813574
11.208952637241879
11.248358920931281
11.304875371551503
11.265272173031605
11.218162136011102
11.170748175850946
11.121468826046339
11.133676105194297
11.144256757252776
11.170657170455286
11.18580941542848
11.140240623635435
11.10648910582725
11.224579284191947
11.082802958990584
10.992669209059358
10.857037776584576
10.765751621180272
10.754789188728296
10.663423695411865
10.610391839672388
10.542440667736201
10.549899250784051
10.553765970173004
10.616780843243617
10.616566485130562
10.586577922932605
10.606179735324872
10.725185835921081
10.734966107583574
10.875735885706575
11.025603178365287
11.074162251084175
11.083039048330107
11.033061944481034
11.195298379517652
11.374165211451015
11.46368050390521
11.641632557624973
11.774874916790765
11.894122129394958
12.022263683532373
12.033778925690825
12.229872250444146
12.22462028953521
12.217736259771556
12.220883962074026
12.435608624454034
12.582200839033675
12.561884330507525
12.692186752297005
12.595041331940166
12.599977575340972
12.99341978588319
13.202084732850892
13.213936388430312
13.405293822707677
13.57725304854472
13.62916010375011
13.711259784616175
13.893908471422549
14.023336815980997
14.180489893934777
14.297936949679126
14.199556810862163
14.161364589577204
14.144377866445637
14.068606617598391
14.084317676068991
14.176356806659868
14.216582602479122
14.147846120385253
14.062032620844803
14.109446246979644
14.21136382562139
14.110752225019894
14.127527550721794
14.222127497875448
14.101655024175443
14.185211138002387
14.313323637727052
14.381721872496769
14.323645222242845
14.278179802692648
14.253681100834115
14.227507056329074
14.235714501671652
14.248689652320081
14.17977714296103
14.222760256935175
14.160840145962936
14.11538909102822
13.99588386176191
13.873895547282615
13.602776922392309
13.291344056331269
12.932507693577747
12.791316068511463
12.402452541791519
12.336861279545673
12.372484905000334
12.34284644180633
12.561734843027438
12.795287007640752
12.838050260197889
12.642047802859992
12.552266180064322
12.20173711212962
12.101295876126727
12.100105600202397
12.04571549552577
12.034365906768727
11.99020392828001
11.815889075075802
11.689228433728715
11.367926803517634
11.011654530422817
10.78153718499101
10.45800440277739
10.140523768292809
9.962910170926477
9.777152281436713
9.569911406858267
9.3622174708361
9.370078967018827
9.355740688920946
9.326605966513341
9.342424423807671
9.234325579326253
9.142039834150296
8.993273150351285
8.985813187998644
9.243455738114449
9.471446460730277
9.599511514998738
9.826761924560202
10.032890299084102
10.218177893752397
10.26100426037658
10.81762326531998
10.859926057587614
10.792069120228234
