Temp_int
10.11795163
10.14295094
10.16795026
10.19294956
10.21794852
10.24294732
10.26794613
10.29235213
10.30000019
10.30000019
10.30000019
10.30000019
10.30000019
10.30000019
10.30000019
10.30000019
10.30000019
10.30000019
10.30000019
10.29822751
10.24619464
10.17119626
10.09619788
10.02178992
9.964134476
9.914136106
9.864137737
9.814139362
9.76414081
9.714142177
9.664143544
9.617090643
9.65378163
9.72877971
9.80377779
9.875832657
9.864150614
9.814152662
9.76415471
9.71709559
9.753760864
9.828757162
9.903753459
9.979923151
10.08957772
10.2145729
10.33956807
10.46456325
10.58955869
10.71455425
10.8395498
10.96337518
11.05372425
11.12872118
11.2037181
11.27929921
11.37161621
11.47161258
11.57160896
11.67160536
11.77160246
11.87159988
11.9715973
12.06926337
12.10000038
12.10000038
12.10000038
12.10523942
12.26105115
12.48604437
12.71103759
12.93196048
13.03578304
13.08578142
13.1357798
13.18519739
13.21788817
13.24288735
13.26788652
13.29230569
13.30000019
13.30000019
13.30000019
13.30057971
13.31788261
13.34288175
13.36788088
13.39288003
13.41787939
13.44287886
13.46787833
13.49114271
13.46424572
13.41424716
13.36424859
13.31367226
13.24637704
13.17137909
13.09638115
13.0196518
12.89277332
12.74278135
12.59278938
12.44452533
12.34640126
12.27140349
12.19640572
12.12198337
12.06427365
12.01427524
11.96427683
11.91370375
11.84641982
11.77142168
11.69642354
11.62142539
11.54642732
11.47142927
11.39643122
11.31856512
11.15715936
10.95716365
10.75716793
10.55717233
10.35717984
10.15718879
9.957197741
9.759495351
9.628607118
9.528610741
9.428614364
9.325760866
9.139397683
8.914404852
8.689412022
8.467843557
8.346475206
8.271477605
8.196480004
8.126043196
8.189193142
8.314189323
8.439185504
8.56759824
8.796186874
9.071172905
9.346158936
9.618303179
9.806981295
9.956974849
10.1069684
10.25298989
10.28217414
10.25717499
10.23217584
10.22020936
10.59208919
11.14206974
11.69205029
12.20317314
11.56845503
10.40182336
9.271588122
9.215440934
9.658051355
10.10066178
10.53935949
10.74844139
10.82343977
10.89843815
10.97131046
10.91927524
10.79427809
10.66928094
10.54348751
10.37085926
10.17086482
9.970870386
9.771140983
9.58702233
9.412028794
9.237035258
9.062306199
8.903183883
8.753188996
8.603194109
8.453199216
8.303204004
8.153208606
8.003213207
7.858422878
8.021784443
8.365526744
8.709269046
14.22167724
23.79755476
20.61481284
16.65802626
14.4914442
12.32486214
10.44848603
9.71667754
9.101940019
8.487202498
8.048488805
8.616755683
16.43696818
25.05262077
25.48319507
19.12339018
16.21729681
13.32794565
11.54579554
10.5868005
9.627805448
8.668919243
8.605891736
13.65257646
23.62970027
28.14169525
26.34009728
20.03701956
16.52495742
13.22012853
11.7368491
10.67949713
9.622145171
8.627407229
8.808587996
6.846588006
6.453159489
6.059730971
5.669569073
5.904096954
6.604075031
7.304053107
8.004254493
8.747291608
9.52225982
10.29722803
11.07123255
11.65963976
12.10961443
12.5595891
13.00985858
13.51721831
14.06719535
14.61717239
15.16575529
15.44324424
15.51824121
15.59323817
15.66728534
15.55589086
15.30589871
15.05590655
14.80284321
13.94829035
12.64398269
11.33954752
8.795900368
8.196256318
8.83558408
9.474911841
10.0985721
10.24679339
10.17179549
10.09679758
10.02125196
9.929068798
9.829071254
9.729073711
9.629623392
9.546809038
9.471810844
9.396812651
9.322361169
9.264544364
9.214545745
9.164547126
9.115094656
9.082275114
9.057275776
9.032276438
9.007277101
8.98227782
8.957278565
8.932279309
8.907280054
8.882280771
8.857281477
8.832282182
8.806738549
8.764567162
8.714568807
8.664570452
8.612941079
8.511434066
8.38643858
8.261443093
8.148368338
8.400296991
8.824198266
9.363414686
17.04629851
24.10723999
18.37025928
15.68799871
13.51159623
11.36902262
10.26467512
9.64993563
9.035196145
8.447357494
9.884427289
18.82467971
26.25137052
29.32340055
22.10013142
17.98815905
14.34313613
12.31535951
11.24758949
10.17981947
9.238680227
8.135826522
7.03694235
6.618922402
6.200902454
5.876963636
6.0342063
6.25919908
6.48419186
6.822517465
7.740767658
8.740714883
9.740662108
10.56526224
10.49188899
10.29190005
10.09191111
9.910172206
9.821973014
9.746975518
9.671978021
9.586035092
9.44396548
9.293970301
9.143975122
8.993979852
8.843984115
8.693988311
8.543992507
8.372125911
8.088003896
7.788013939
7.49967152
7.573743905
7.81963891
8.065533915
8.309025951
8.399999619
8.399999619
8.399999619
8.399511605
8.368014603
8.318016012
8.268017421
8.217531585
8.1360412
8.036044851
7.936048501
7.836781535
7.784013964
7.759014674
7.734015385
7.708288058
7.636068203
7.536071688
7.436075172
7.36164122
9.239840021
18.04162195
24.76265793
25.40577721
18.89936288
16.10827432
13.53228176
11.3827827
10.59289612
9.904387141
9.215878164
8.612335571
8.351270376
8.126275233
7.901280089
9.689461842
19.57524601
25.92341157
21.83208433
17.68685143
15.20866317
12.77127522
11.61848683
11.07751628
10.53654572
10.00315849
9.959614185
10.20960717
10.45960016
10.7115075
11.08725699
11.53724766
11.98723833
12.43603394
12.80743369
13.13242248
13.45741128
13.78120742
14.02762459
14.22761897
14.42761335
14.62665515
14.76380049
14.86379694
14.96379339
15.06378983
15.16378615
15.26378239
15.36377862
15.46590895
15.70725287
16.03223562
16.35721837
16.68030994
16.87968698
17.00468247
17.12967796
17.25538115
17.4274694
17.62746008
17.82745076
18.02532422
18.08407107
18.0590717
18.03407233
18.00648958
17.80888447
17.50889436
17.20890425
16.9133676
16.91145991
17.08645437
