Temp_amb
4.69333
4.77823
4.70177
4.64153
4.61333
4.60000
4.60000
4.61334
4.66667
4.67177
4.69333
4.67977
4.60180
4.56824
4.51334
4.49977
4.46000
4.37673
4.18317
4.04826
3.91493
3.88160
3.79977
3.70849
3.63493
3.60000
3.59517
3.57311
3.50184
3.42645
3.41355
3.56987
3.62482
3.64710
3.75149
3.83170
4.07531
4.32984
4.40000
4.43169
4.60336
4.73147
4.70187
4.79000
4.91812
4.98687
5.00000
5.02000
5.07831
5.15831
5.36328
5.52327
5.58667
5.60000
5.66496
5.76667
5.82990
5.91161
6.01333
6.12988
6.23827
6.35179
6.61460
6.80319
6.99845
7.14965
7.29650
7.51650
7.67668
7.83315
7.77842
7.99120
8.06645
8.26825
8.14550
7.94000
8.00667
8.04488
8.11351
8.26291
8.24000
8.27803
8.40018
8.41153
8.48000
8.54503
8.60164
8.50000
8.57819
8.62000
8.62000
8.66017
8.69334
8.47380
8.16183
8.05517
8.00000
7.93219
7.19842
6.30809
5.81036
5.63705
5.23412
5.06853
5.00667
4.98854
4.88854
4.69230
4.50000
4.42188
4.32855
4.07423
3.83523
3.80000
3.80000
3.80000
3.80476
3.71238
3.60000
3.54843
3.17447
3.09985
2.93908
2.50101
2.25258
1.98385
1.70107
1.47527
1.31722
1.28472
1.23738
1.17124
1.23138
1.35608
1.57818
1.70926
1.88940
2.05803
2.18469
2.38074
2.44680
2.69392
2.90071
3.06212
3.17657
3.60721
3.80493
4.00239
4.22278
4.41145
4.51583
4.49072
4.35536
4.47594
4.48667
4.63605
4.76000
5.21274
5.67539
5.76388
4.48433
3.69503
3.67174
3.80873
3.70873
3.71333
3.61082
3.40874
3.46470
3.54655
3.39084
3.37791
3.31084
3.05492
2.39020
1.74172
1.71371
1.68396
1.46866
1.15966
0.90011
1.40265
1.19927
0.61284
0.04184
-0.04667
0.02251
0.23323
0.01751
-0.19990
-0.04215
0.08441
-0.17345
-0.16215
-0.22451
-0.27117
-0.22216
-0.30911
-0.44439
-0.62909
-0.84888
-1.02013
-1.22897
-1.55126
-1.72885
-1.53771
-1.50886
-1.40894
-1.77331
-1.98903
-2.04451
-1.70874
-1.52012
-2.45111
-2.74222
-2.71778
-2.77334
-2.67110
-2.97777
-3.05777
-3.22887
-3.21548
-3.14456
-3.10885
-3.15125
-3.23092
-3.41558
-3.23342
-2.75568
-2.42903
-1.84024
-1.33351
-0.56490
-0.15788
0.13554
0.57064
1.05096
1.48420
1.93527
2.13767
2.37532
2.67285
3.18650
3.49523
3.74235
4.34553
4.58884
4.43588
4.67326
4.65341
4.75327
4.62637
4.76503
4.20235
4.22000
4.02279
3.58036
3.15910
2.48796
1.30375
0.44569
-0.16619
-0.38190
-0.51095
-0.71095
-0.66239
-0.70188
-0.64292
-0.41093
-0.72613
-0.60536
-0.18475
0.09944
0.29753
0.18724
-0.15275
-0.38425
-0.30727
-0.10000
-0.05576
-0.00667
0.00000
0.03090
0.10661
-0.02172
-0.10000
-0.06911
-0.02422
-0.10000
-0.08246
0.01087
0.06913
-0.14174
-0.20000
-0.27086
-0.39924
-0.79676
-1.10170
-1.31503
-1.19662
-0.94422
-1.29837
-2.04747
-2.22161
-2.47505
-2.52501
-2.28917
-2.31749
-2.25006
-2.07082
-1.77512
-1.83572
-2.46318
-2.61489
-2.63844
-2.42666
-2.46507
-2.73805
-2.92259
-2.90412
-2.81686
-2.58671
-2.67996
-2.65338
-2.53840
-2.30512
-2.18261
-1.93022
-1.62666
-1.58772
-1.36924
-1.17845
-0.88112
-0.56512
-0.35702
-0.17597
0.10439
0.56410
0.45709
0.23071
0.33737
0.32263
0.37741
0.44400
0.43597
0.34663
0.42406
0.49330
0.43605
0.49061
0.42936
0.32266
0.31333
0.29330
0.22270
0.20667
0.20000
0.29069
0.39729
0.46398
0.50395
0.62401
0.67333
0.70667
0.72000
0.80794
0.77873
0.70667
0.70393
0.72398
0.82938
0.85062
0.90000
0.89333
0.90667
0.88000
0.66423
0.35490
0.11607
0.05607
0.08392
0.11056
0.14280
0.15722
0.17998
0.16000
0.16669
0.20000
0.20667
0.23722
0.30000
0.30667
0.32000
0.35719
0.30950
0.35052
0.40000
0.44387
0.53051
0.58669
0.70106
0.85053
0.98105
1.35544
1.82697
2.52592
3.18235
4.77872
6.20998
7.81573
9.13072
9.71914
10.02767
10.18766
10.41149
10.59332
10.73816
10.87618
10.85334
10.83715
10.83998
10.94382
11.00286
11.03138
11.18002
11.25713
11.19242
11.08667
11.07711
11.15622
11.17046
11.37506
11.67423
11.80289
11.64000
11.82084
11.89708
12.03708
12.25122
12.41040
12.45919
12.23628
12.19333
12.29038
12.32667
12.26961
12.00888
11.90963
11.78666
11.76296
11.58298
11.50595
11.33333
11.42667
11.45333
11.39335
11.38966
11.44735
11.47632
11.41701
11.63033
11.69032
11.53268
11.47635
11.46969
11.42730
11.63698
11.77698
11.71031
11.80363
11.93999
11.97393
12.17695
12.27637
12.11391
12.21277
12.14667
12.13028
12.09944
11.85891
11.57639
11.34667
11.43945
11.27947
11.04307
11.07025
10.93949
10.82974
10.77692
10.88716
11.29740
11.80812
12.12451
12.24930
12.18311
12.20712
12.16932
12.04000
12.14001
12.15688
12.15687
12.21688
12.17959
12.03686
12.17647
12.20079
12.23608
12.17333
12.02589
11.48554
10.82871
10.40667
10.51369
10.80035
10.98702
11.21684
11.45400
11.22568
10.84317
10.99683
11.04030
11.30029
11.44028
11.58667
11.68373
11.72640
11.76024
11.96367
12.01633
11.70968
11.26242
10.25600
9.78306
10.01384
10.05983
10.18000
10.19347
10.16326
10.28983
9.68634
9.57362
9.58978
9.34000
9.34996
8.99650
8.63323
8.41329
7.72318
7.52000
7.19988
6.44659
5.99665
6.04999
5.77332
5.65666
5.77666
5.93665
6.16999
6.29671
5.76672
5.56000
5.51337
5.28004
5.39991
5.76321
6.13670
6.39981
6.29026
5.94996
5.98676
5.91991
5.37372
5.28656
5.41977
5.59381
4.62049
4.20327
4.43660
4.43333
4.31688
3.89022
4.02310
4.13984
4.34667
4.33333
4.23351
4.33964
4.53981
4.80324
4.80667
4.96324
4.93979
5.09678
5.01678
5.06644
5.03654
5.11679
5.01679
4.97679
4.91333
4.84346
4.73360
4.39707
4.18347
4.19014
3.60956
1.96667
2.46546
2.89682
2.70698
2.66000
2.71619
2.86350
2.76350
2.87266
3.30597
3.62595
4.17890
4.44038
4.66199
5.05334
5.14587
5.46626
5.71604
5.85376
6.05203
6.43954
6.40404
6.32880
6.54666
6.53074
6.65898
6.98922
6.80772
6.61693
6.80199
7.46612
7.02722
7.18304
7.09754
6.69755
6.58726
6.51030
6.14121
6.01940
5.97696
5.99333
5.84729
5.76000
5.62429
5.35398
5.38967
5.38667
5.39700
5.23399
4.90735
4.74365
4.76736
4.70965
4.55404
4.42369
4.45632
4.18510
4.03334
3.96443
3.56740
3.58963
3.64666
3.53039
3.47038
3.30151
2.98668
2.86452
2.49492
2.11119
1.97417
1.52165
1.37416
1.02458
1.04208
1.14375
0.96751
0.82377
0.93537
1.08291
1.01129
0.81710
0.77044
0.70667
0.64000
0.86865
1.17530
1.38954
1.40665
1.46955
1.54287
1.64287
1.77620
1.79333
1.82000
1.73048
1.77807
1.64671
1.63521
1.67716
1.54383
1.34765
1.29333
1.32950
1.59799
1.87232
2.12565
2.35231
2.43335
2.42562
2.59612
2.85509
3.01720
3.14347
3.55334
3.42108
3.32946
3.32004
3.21718
3.22775
3.07056
2.90778
2.68779
2.43170
2.17837
1.89059
1.75447
1.50897
0.98628
0.71451
0.60940
0.68667
0.82547
0.94940
1.09212
1.26545
1.46272
1.55606
1.67605
1.90148
2.19755
2.52810
2.92416
3.54307
4.87541
6.35608
6.89633
8.26321
10.15617
10.89615
10.97068
11.11469
11.10133
10.91333
11.06268
11.14000
11.09733
11.06934
7.94530
6.30270
6.82927
7.35996
8.38932
8.47863
8.31337
8.32265
8.51598
9.07980
9.79053
10.01597
10.11597
8.71398
8.47570
8.27515
7.26128
7.76427
7.09718
7.54678
7.06845
6.41037
6.32992
6.14518
6.12264
6.14809
5.98671
5.98403
5.98930
5.87367
5.56263
5.55075
5.43483
5.21484
5.08667
4.91116
4.08611
3.34457
2.59277
2.26410
2.11743
2.01483
1.81493
1.67333
1.65078
1.19036
0.44320
0.27333
0.35845
0.47070
0.51435
0.90597
1.35512
2.20079
2.08256
2.17749
2.17172
2.39828
2.64917
2.61333
2.58000
2.70006
2.57581
2.61994
2.87161
2.94247
3.30986
3.24596
3.11333
3.04171
2.83518
2.50352
2.38916
2.50487
2.48181
2.30175
2.28067
2.18546
1.57698
1.52667
1.45333
1.76475
1.50373
1.15048
0.68188
0.77573
0.77993
0.88484
1.19382
1.30000
1.34904
1.51142
1.54436
1.36178
1.32917
1.23950
1.00666
0.98195
0.75952
0.56674
0.52856
0.27969
-0.02711
-0.52732
-0.59263
-0.17333
-0.26467
-0.44233
-0.52426
-0.17975
-0.06201
-0.06031
-0.31566
-0.37565
-0.35102
-0.29572
-0.40890
-0.55128
-0.78025
-1.12460
-1.15333
-0.92188
-0.91135
-0.63286
-0.36886
-0.41342
-0.64682
-0.73120
-1.22453
-1.21119
-1.34677
-1.48874
-1.50476
-1.69100
-1.72432
-1.81567
-1.56429
-1.19335
-0.65330
-0.22442
0.40669
1.24676
1.23104
0.90006
0.90659
0.45563
0.61554
0.80439
0.88219
0.92447
1.32196
1.67330
1.91985
2.35063
2.52247
2.68851
3.09797
2.56237
2.28690
2.16453
2.07776
1.90262
1.84202
1.67150
1.34030
1.12455
1.02243
0.90000
0.78245
0.77322
0.73123
0.64888
0.72000
0.75542
0.86209
0.82458
0.81553
0.89322
0.90000
0.92219
0.97333
0.93321
0.96460
0.88460
0.84873
0.78473
0.75782
0.74000
0.76205
0.63385
0.44462
0.31129
0.36000
0.22926
0.11346
0.02000
0.02667
0.12439
0.06431
0.02714
-0.14654
-0.12013
-0.06465
-0.10201
-0.10000
-0.10000
-0.28615
-0.40853
-0.49333
-0.56200
-0.62000
-0.64199
-0.74865
-0.86198
-0.90865
-1.15927
-1.20469
-1.19531
-1.38197
-1.35544
-1.59516
-1.54456
-1.86995
-1.84535
-1.58014
-1.69058
-1.75138
-1.76195
-1.86861
-1.85153
-1.79986
-1.88402
-1.86072
-1.68474
-1.35214
-1.24015
-1.36192
-1.15617
-1.14000
-1.09364
-0.87004
-0.54287
-0.43076
-0.67130
-0.41639
-0.31984
-0.22104
0.05333
0.18374
0.17519
0.47039
0.38946
0.34185
0.56586
0.53816
0.48266
0.42200
0.48103
0.33715
0.39818
0.31515
0.27152
0.18971
0.07819
0.05333
-0.08180
-0.03999
0.01025
0.05137
-0.03964
-0.22732
-0.41511
-0.47822
-0.37156
-0.40355
-0.58177
-0.60000
-0.53157
-0.48685
-0.52176
-0.60824
-0.65158
-0.64194
-0.61139
-0.49650
-0.46823
-0.40318
-0.29845
-0.31681
-0.35827
-0.21654
-0.12858
-0.13808
-0.07162
0.01505
0.13505
0.21314
0.26857
0.26020
0.29980
0.28000
0.25830
0.20667
0.24836
0.32835
0.34498
0.32646
0.39522
0.39333
0.40000
0.47521
0.49979
0.46500
0.39333
0.40000
0.39333
0.40000
0.46832
0.46688
0.42480
0.39333
0.40000
0.40000
0.41519
0.47312
0.47837
0.40000
0.40000
0.48347
0.60807
0.68667
0.79657
0.90506
1.07310
1.29654
1.51653
1.61493
1.83144
2.16961
2.46013
2.62292
2.86824
2.95028
3.30737
3.65466
3.84978
3.76690
3.83309
3.98489
4.00203
3.74000
3.91358
4.10129
4.10129
4.19334
4.19848
4.01535
3.88702
3.59546
3.36817
3.23874
2.96751
2.34068
2.16393
1.81035
1.95780
2.08692
2.06000
2.09800
1.97211
1.83185
1.95283
1.96544
1.51757
1.54761
1.61880
1.26895
1.12058
0.64112
0.50462
0.75452
0.82983
1.06118
1.12144
1.22811
1.30000
1.32000
1.30667
1.38953
1.50667
1.58142
1.57191
1.56169
1.69562
1.80000
1.74694
1.81615
1.83578
1.98611
1.73529
1.67860
1.82528
1.55055
1.40193
0.87612
0.90692
1.33362
1.34000
1.09028
0.99617
0.97882
1.15863
1.20803
1.14667
1.35741
1.44232
1.30262
0.52689
0.33732
0.15866
0.00533
-0.59468
-0.65333
-0.98029
-0.90136
-0.33709
0.09327
0.74789
1.37223
1.61726
1.65172
1.70391
2.25854
2.20944
2.38518
2.35902
2.43431
2.57334
2.74703
3.03079
3.16605
3.52921
3.69107
3.89874
3.90409
4.06384
3.95333
4.11739
4.24000
4.44091
4.50823
4.31754
4.05632
3.73356
3.18212
2.92000
2.66087
1.76970
1.76034
1.47213
0.66206
-0.44121
-0.32596
-0.66476
-0.26886
0.31601
-0.08895
-1.83583
-1.93284
-2.32048
-1.64779
-1.99415
-1.94187
-2.47445
-2.98747
-2.79849
-2.79369
-2.41461
-2.16150
-2.67318
-2.49428
-2.50570
-3.38908
-4.04969
-4.16000
-4.31703
-4.06001
-3.75184
-3.81889
-3.67297
-3.97555
-3.62668
-3.72592
-3.74322
-4.85402
-4.83225
-4.51602
-4.27082
-3.88490
-3.97762
-4.42949
-4.58918
-4.58348
-4.43545
-4.60772
-4.67228
-4.35684
-4.38772
-4.19267
-4.54065
-4.88315
-4.65477
-4.92795
-5.05476
-5.09936
-5.11294
-4.96206
-4.96883
-4.74488
-5.09395
-5.49294
-5.17110
-4.87515
-4.31558
-2.96027
-1.85039
-0.77061
0.03510
0.27178
0.01143
0.45406
0.43004
1.30722
1.60611
1.64531
1.94586
2.59334
2.31376
2.49797
2.59631
3.02197
3.02741
3.39971
2.84988
2.80734
2.74065
3.79845
3.93059
3.72664
3.51061
2.86927
2.76839
1.82076
0.68527
-0.35069
-0.62001
-0.74222
-0.85777
-0.78670
-0.49155
-0.81770
-1.38226
-0.85117
-0.58973
-1.12042
-1.27013
-1.54046
-1.57374
-1.64086
-1.82923
-1.93915
-1.93549
-2.11287
-2.14835
-2.41371
-2.40713
-2.14998
-1.95250
-1.83167
-1.82833
-1.85917
-1.63622
-1.25800
-1.01836
-0.81918
-0.73919
-0.70000
-0.69381
-0.61205
-0.58587
-0.50000
-0.41126
-0.33382
-0.32794
-0.30539
-0.23255
-0.20000
-0.20000
-0.19333
-0.12589
-0.09383
-0.03207
0.00000
0.03409
0.10000
0.10125
0.16617
0.20000
0.26741
0.25926
0.17926
0.10000
0.10000
0.12074
0.26000
0.24073
0.30124
0.52145
0.81499
1.11549
0.95313
1.26952
1.39404
1.58947
1.26192
1.67562
2.00244
1.95541
2.27688
1.92787
2.36751
2.63658
2.88015
2.91468
3.06107
2.97280
2.96601
3.00798
3.11387
3.12732
3.20795
3.29817
3.21936
3.14785
3.17945
3.26063
3.28604
3.20612
3.25451
3.13086
2.75877
2.74606
2.63333
2.53273
2.46667
2.50000
2.52116
2.55944
2.49881
2.26433
2.01273
1.98002
2.18232
2.23884
2.01276
1.87943
1.71657
1.29944
1.34666
1.15888
0.79054
0.47945
0.25721
-0.13386
-0.19887
-0.08670
0.09442
0.01058
-0.22050
-0.56721
-0.47226
-0.13226
-0.28213
-0.70212
-1.08217
-1.22000
-1.28660
-1.01792
-1.12873
-1.35436
-1.54828
-1.84547
-1.52575
-1.20070
-1.40547
-1.28617
-1.29383
-1.38875
-1.59902
-1.39939
-1.05758
-0.75189
-0.55285
-0.53381
-0.45858
-0.15239
-0.02015
0.20248
0.64698
0.47923
0.33333
0.30712
0.47531
1.14056
1.42331
1.76088
1.87333
1.86710
2.09526
2.38646
2.57460
2.93460
3.08041
3.30123
3.44040
3.60080
3.73334
3.76667
3.78038
3.88742
4.01934
4.12843
4.32036
4.37297
4.35369
4.40000
4.48035
4.37897
4.20566
4.18101
4.20000
4.20000
4.02668
3.87835
3.52442
2.94866
3.03102
2.96000
2.93870
2.50060
1.75823
1.62483
1.41970
1.27304
1.32000
1.31333
1.20609
1.01276
0.38026
0.29237
0.30525
0.17338
-0.30205
-1.47532
-1.18242
0.12578
-0.12927
-0.96775
-1.08392
-0.70095
-1.02790
-1.89526
-1.87216
-1.25813
-0.89252
-2.22260
-1.63132
-1.79224
-3.39494
-2.99487
-1.82188
-2.44867
-3.05063
-3.02135
-3.26236
-4.16061
-4.43413
-4.38475
-3.95369
-4.22115
